Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type
25.91272083,-80.13789167,48:38.9,9/2/21,11,0.503,198.53,-7.114278177,0.88,146.8,137.43,0.99,-5.05,33.2,0.01,2.26,2.27,89,22,478.5,16,-1.4,D,1402.7,0,7.726,2,0.11,128,60.89,-80.13782418,25.91275464,0,0,1,N,7.595767,63,63,11,5,5,224.914,0,9999.99,2.27,2.397,2,9,31.1,0,31.10000038,54.84,1568.29314,9/2/21,11:25:24,30.46,78.92,54.84,0.978,8.14,-68.6,-2.8,-4.6,-4596,47.9,2.66,13.2,
25.91272033,-80.1378895,48:39.9,9/2/21,11,0.402,198.53,-7.114278177,0.88,147.5,138.09,1.33,-4.4,33.3,0.01,2.25,2.26,89,22,478.5,16,-1.4,D,1403.7,0,7.565,2,0.11,128,59.72,-80.13782418,25.91275464,0,0,1,N,7.464193,65,65,11,5,5,224.914,0,9999.99,2.26,2.387,2,9,31.1,0,31.10000038,54.81,1568.26191,9/2/21,11:25:25,30.46,78.89,54.81,0.987,8.12,-67.3,-2.3,-4.1,-3455,47.9,2.66,13.2,
25.91271952,-80.13788798,48:40.9,9/2/21,10,0.346,198.53,-7.114278177,0.88,146.1,136.77,2.79,-0.27,33.3,0.01,2.25,2.26,89,22,478.5,16,-1.4,D,1403.7,0,7.481,2,0.13,174,58.54,-80.13782418,25.91275464,0,0,1,N,7.464193,74,74,11,5,5,58.59489,0,9999.99,2.26,2.387,2,9,31.1,0,31.10000038,54.82,1568.27255,9/2/21,11:25:26,30.46,78.9,54.82,0.974,8.14,-68.2,-1,-1.1,-680,47.9,2.66,13.2,
25.91271723,-80.13788605,48:41.9,9/2/21,9,0.582,198.53,-7.114278177,0.92,147.2,137.81,1.01,-5.5,33.2,0.01,2.25,2.26,89,22,478.5,16,-1.4,D,1403.7,0,7.457,2,0.21,174,56.09,-80.13782418,25.91275464,0,0,1,N,7.464193,64,64,11,5,5,56.19294,0,9999.99,2.27,2.397,2,9,31.1,0,31.10000038,54.86,1568.31419,9/2/21,11:25:27,30.46,78.95,54.86,0.993,8.16,-69.4,-1.6,-1.8,-1417,47.9,2.66,13.2,
25.91271398,-80.13788395,48:42.9,9/2/21,9,0.929,198.53,-7.114278177,0.92,147.7,138.28,0.59,-2.02,33.3,0,2.16,2.17,89,38,478.4,16,-2.4,D,818.9,0,7.495,2,0.47,174,52.9,-80.13782418,25.91275464,0,0,1,N,7.464193,61,61,11,5,5,53.09828,0,9999.99,2.17,2.297,2,9,31.1,0,31.10000038,54.87,1568.32387,9/2/21,11:25:28,30.46,78.96,54.87,1.037,8.16,-69.6,-4.6,-4.5,-3243,47.9,2.66,13.2,
25.91270861,-80.13788142,48:43.9,9/2/21,10,1.188,198.53,-7.114278177,0.92,144.5,135.26,0.58,-1.03,33.3,0,2.03,2.03,89,38,478.4,16,-2.4,D,818.9,0,7.68,2,0.76,174,48.2,-80.13782418,25.91275464,0,0,1,N,7.464193,60,60,11,5,5,48.5657,0,9999.99,2.04,2.167,2,9,31.1,0,31.10000038,55,1568.459,9/2/21,11:25:29,30.49,79.13,55,1.03,8.18,-70.8,-2.9,2,-1269,47.8,2.65,13.2,
25.91270419,-80.13787391,48:44.9,9/2/21,11,1.638,146.34,-7.114278177,0.88,138,129.16,1.32,1.7,33.4,0,1.9,1.9,89,38,478.4,16,-2.4,D,818.9,0,7.496,2,1.06,174,41.56,-80.13782418,25.91275464,0,0,1,N,7.464193,65,65,11,5,5,42.0778,0,9999.99,1.9,2.027,2,9,31.1,0,31.10000038,55.02,1568.4796,9/2/21,11:25:30,30.52,79.15,55.02,1.035,8.2,-71.9,-3.1,-4.6,-3582,47.9,2.66,13.2,
25.91269981,-80.13786352,48:45.9,9/2/21,10,1.988,129.5,-7.114278177,0.88,130.1,121.81,1.99,2.25,33.3,0,1.76,1.76,89,38,478.4,16,-2.4,D,818.9,0,7.256,2,1.29,174,32.84,-80.13782418,25.91275464,0,0,1,N,7.464193,69,69,11,5,5,33.40981,0,9999.99,1.77,1.897,2,9,31.1,0,31.10000038,55.09,1568.55263,9/2/21,11:25:31,30.56,79.23,55.09,1.018,8.21,-72.6,-3.4,-6.1,-4058,48.2,2.67,13.1,
25.91269496,-80.13785674,48:46.9,9/2/21,10,1.777,127.59,-7.114278177,0.92,120.8,113.19,2.48,1.04,33.3,0.01,1.76,1.77,89,40,478.4,16,-2.5,D,779.8,0,7.393,2,1.4,174,26.14,-80.13782418,25.91275464,0,0,1,N,7.464193,72,72,11,5,5,26.74422,0,9999.99,1.78,1.907,2,9,31.1,0,31.10000038,54.96,1568.41749,9/2/21,11:25:32,30.58,79.08,54.96,0.994,8.22,-73.2,-3.5,-3.5,-3146,48.6,2.69,13.2,
25.91269186,-80.13785112,48:47.9,9/2/21,10,1.474,124.14,-7.114278177,0.92,109.5,102.74,3.01,1.6,33.3,0.01,2.02,2.02,89,40,478.4,16,-2.5,D,779.8,0,7.482,2,1.47,174,21.1,-80.13782418,25.91275464,0,0,1,N,7.464193,75,75,11,5,5,21.81016,0,9999.99,2.04,2.167,2,9,31.1,0,31.10000038,55.16,1568.62604,9/2/21,11:25:33,30.55,79.32,55.16,0.981,8.22,-73.1,-3.7,-6.4,-3790,49.1,2.72,13.1,
25.91268976,-80.13784498,48:49.0,9/2/21,11,1.417,124.14,-7.114278177,0.92,100.2,94.1,2.67,0.99,33.3,0.01,2.17,2.18,89,40,478.4,16,-2.5,D,779.8,0,7.508,2,1.52,174,16.08,-80.13782418,25.91275464,0,0,1,N,7.464193,73,73,11,5,5,16.8809,0,9999.99,2.2,2.327,2,9,31.1,0,31.10000038,55.37,1568.84465,9/2/21,11:25:34,30.54,79.58,55.37,0.971,8.2,-72.3,-2.4,-3.6,-3067,49.5,2.74,13.2,
25.91269056,-80.13783628,48:49.9,9/2/21,11,1.619,103.39,-7.114278177,0.88,89.6,84.16,2.79,1.6,33.3,0.01,2.27,2.27,89,38,478.4,16,-2.4,D,824.2,0,7.228,2,1.53,174,9.64,-80.13782418,25.91275464,0,0,1,N,7.464193,74,74,11,5,5,10.27234,0,9999.99,2.29,2.417,2,9,31.1,0,31.10000038,55.39,1568.8652,9/2/21,11:25:35,30.54,79.61,55.39,0.969,8.19,-71.7,-2.2,-1.3,-3297,49.9,2.76,13,
25.91269153,-80.13782935,48:51.0,9/2/21,11,1.495,94.27,-7.114278177,0.88,79.3,74.38,2.29,1.31,33.3,0,2.34,2.34,89,38,478.4,16,-2.4,D,824.2,0,7.037,2,1.54,174,4.22,-80.13782418,25.91275464,0,0,1,N,0.1800545,71,71,11,5,5,5.115982,0,9999.99,2.36,2.487,2,9,31.1,0,31.10000038,55.4,1568.87531,9/2/21,11:25:36,30.54,79.63,55.4,0.973,8.17,-70.3,-2.9,-3.8,-3641,50.1,2.77,13.2,
25.91269325,-80.13782223,48:51.9,9/2/21,11,1.489,81.92,-7.114278177,0.88,69.6,65.03,2.7,1.41,33.4,0,2.5,2.5,89,38,478.4,16,-2.4,D,824.2,0,6.829,2,1.53,175,358.36,-80.13782418,25.91275464,0,0,1,N,0.8759607,73,73,11,5,5,0.1593116,0,9999.99,2.52,2.647,2,9,31.1,0,31.10000038,55.39,1568.86485,9/2/21,11:25:37,30.55,79.62,55.39,0.966,8.15,-68.9,-3,-4.3,-3338,50.2,2.77,13.1,
25.91269704,-80.13781482,48:53.0,9/2/21,11,1.575,70.55,-7.114278177,0.88,60.6,56.24,2.64,0.98,33.3,0,2.66,2.66,89,38,478.4,16,-2.4,D,824.2,1,11.173,2,1.62,175,136.96,-80.13773856,25.9126236,0,0,1,N,2.528083,73,73,11,250,250,132.0207,0,9999.99,2.68,2.807,2,9,31.1,0,31.10000038,55.34,1568.81284,9/2/21,11:25:38,30.54,79.55,55.34,0.96,8.14,-68.3,-3.5,-5.6,-2025,50.1,2.77,13.2,
25.91270205,-80.13780829,48:53.9,9/2/21,11,1.726,61.36,-7.114278177,0.88,57.5,53.18,1.98,13.2,33.4,0,2.81,2.81,89,40,478.4,16,-2.5,D,782.7,1,11.169,2,1.63,176,141.36,-80.13773856,25.9126236,0,0,1,N,1.681852,69,69,11,250,250,137.6856,0,9999.99,2.83,2.957,2,9,31.1,0,31.10000038,55.32,1568.79196,9/2/21,11:25:39,30.52,79.52,55.32,0.96,8.13,-67.6,-2.8,-2.6,-3768,49.9,2.76,13.1,
25.91270857,-80.1378017,48:54.9,9/2/21,11,1.74,50.96,-7.114278177,0.88,65.4,60.94,1.49,-2.8,33.3,0,2.83,2.83,89,40,478.4,16,-2.5,D,782.7,1,11.364,2,1.66,176,146.24,-80.13773856,25.9126236,0,0,1,N,0.763576,64,64,11,250,250,144.1052,0,9999.99,2.84,2.971187,2,9,31.1,0,31.10000038,55.31,1568.78143,9/2/21,11:25:40,30.49,79.51,55.31,0.978,8.12,-67,-3.2,-1.9,-1797,49.6,2.75,13.3,
25.91271305,-80.13779467,48:55.9,9/2/21,11,1.635,50.92,-7.114278177,0.88,72.9,68.23,2.02,4.04,33.3,0,2.96,2.96,89,40,478.4,16,-2.5,D,782.7,1,11.421,2,1.67,176,150.57,-80.13773856,25.9126236,0,0,1,N,0.0948999,69,69,11,250,250,150.2369,0,9999.99,2.97,3.097,2,9,31.1,0,31.10000038,55.4,1568.87485,9/2/21,11:25:41,30.46,79.62,55.4,0.994,8.1,-66.2,-2.9,0,-3122,49.3,2.73,13.3,
