Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Distance to Track (m),Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll,DVL-Depth (m),DVL -Altitude (m),DVL -Water Column (m),DVL-FixType,DVL-FixQuality,DVL-Temperature,Conductivity (mmhos/cm),Temperature (c),Salinity (ppt),Sound Speed (m/s),Date m/d/y   ,Time hh:mm:ss,Temp C,SpCond mS/cm,Sal ppt,Depth feet,pH,pH mV,Turbid+ NTU,Chl ug/L,BGA-PC cells/mL,ODOsat %,ODO mg/L,Battery volts,ROSEM Command Type,
25.9097835,-80.1373215,12:05:15.97,8/28/2022,8,0.187,147.66,-7.21052280767524,1.32,45.1,40.73,0.78,-9.9,36.8,.01,.18,.18,84,21,464.3,15.9,-1.3,D,1439.5,19,333.959,0,0.08,128,350.17,-80.13789169,25.91274273,0,0,0,N,0.594453,90,90,11,128,128,98.95628,0,9999.99,.18,0.307,0,0,33.6,0,33.5999984741211,38.25,1555.79943,08/28/22,11:38:20,32.38,57.74,38.25,0.893,8.14,-68.7,-0.5,-3.9,17811,100.8,5.95,12.9,,
25.9097831666667,-80.1373205,12:05:16.98,8/28/2022,8,0.3,147.66,-7.21052298286081,1.32,43.8,39.42,0.72,2.97,36.8,.01,.18,.18,84,21,464.3,15.9,-1.3,D,1439.5,19,334.012,0,0.08,128,350.15,-80.13789169,25.91274273,0,0,0,N,0.594453,90,90,11,128,128,98.95628,0,9999.99,.18,0.307,0,0,33.6,0,33.5999984741211,38.25,1555.79943,08/28/22,11:38:20,32.38,57.74,38.25,0.893,8.14,-68.7,-0.5,-3.9,17811,100.8,5.95,12.9,,
25.9097835,-80.1373206666667,12:05:17.98,8/28/2022,8,0.182,147.66,-7.21052353048807,1.32,44.1,39.72,0.97,-3.74,36.8,.01,.18,.18,84,21,464.3,15.9,-1.3,D,1439.5,19,333.973,0,0.08,128,350.15,-80.13789169,25.91274273,0,0,0,N,0.594453,90,90,11,128,128,98.95628,0,9999.99,.18,0.307,0,0,33.6,0,33.5999984741211,38.35,1555.90141,08/28/22,11:38:22,32.39,57.87,38.35,0.888,8.14,-68.7,-1.3,-2.9,17570,100.7,5.94,12.9,,
25.9097836666667,-80.1373188333333,12:05:18.98,8/28/2022,8,0.225,147.66,-7.21052347600114,1.32,42.8,38.41,1.01,7.35,36.9,.01,.18,.18,84,21,464.3,15.9,-1.3,D,1412.1,19,333.986,0,0.08,128,350.12,-80.13789169,25.91274273,0,0,0,N,0.594453,90,90,11,128,128,98.95628,0,9999.99,.18,0.307,0,0,33.6,0,33.5999984741211,38.35,1555.90141,08/28/22,11:38:22,32.39,57.87,38.35,0.888,8.14,-68.7,-1.3,-2.9,17570,100.7,5.94,12.9,,
25.9097853333333,-80.1373203333333,12:05:19.98,8/28/2022,8,0.768,147.66,-7.21052458298045,1.32,44.1,39.72,1.16,-14.7,36.9,.01,.18,.18,84,21,464.3,15.9,-1.3,D,1412.1,19,333.778,0,0.08,128,350.14,-80.13789169,25.91274273,0,0,0,N,0.594453,90,90,11,128,128,98.95628,0,9999.99,.18,0.307,0,0,33.6,0,33.5999984741211,38.26,1555.80959,08/28/22,11:38:24,32.39,57.75,38.26,0.862,8.14,-68.7,-0.7,-3.8,20487,100.7,5.94,12.9,,
25.9097846666667,-80.1373195,12:05:20.98,8/28/2022,9,0.443,147.66,-7.21052391603363,1.32,44.4,40.02,0.9,0.95,36.8,.01,.18,.18,84,21,464.3,15.9,-1.3,D,1412.1,19,333.865,0,0.08,128,350.13,-80.13789169,25.91274273,0,0,0,N,0.594453,90,90,11,128,128,98.95628,0,9999.99,.18,0.307,0,0,33.6,0,33.5999984741211,38.26,1555.80959,08/28/22,11:38:24,32.39,57.75,38.26,0.862,8.14,-68.7,-0.7,-3.8,20487,100.7,5.94,12.9,,
25.9097838333333,-80.1373183333333,12:05:21.98,8/28/2022,10,0.067,147.66,-7.21052432089165,1.32,41.3,36.9,1.53,-6.02,36.8,.01,.18,.19,84,21,464.3,15.9,-1.3,D,1412.1,19,333.976,0,0.08,128,350.11,-80.13789169,25.91274273,0,0,0,N,0.594453,90,90,11,128,128,98.95628,0,9999.99,.18,0.307,0,0,33.6,0,33.5999984741211,38.27,1555.8199,08/28/22,11:38:26,32.38,57.76,38.27,0.855,8.14,-68.7,-2.2,-7.4,11208,101.1,5.97,12.9,,
25.9097836666667,-80.1373185,12:05:23.00,8/28/2022,10,0.158,147.66,-7.2105249009352,1.32,43.2,38.82,1.12,-10.9,36.8,.01,.18,.18,84,21,464.3,15.9,-1.3,D,1456.8,19,333.992,0,0.08,128,350.12,-80.13789169,25.91274273,0,0,0,N,0.594453,90,90,11,128,128,98.95628,0,9999.99,.18,0.307,0,0,33.6,0,33.5999984741211,38.27,1555.8199,08/28/22,11:38:26,32.38,57.76,38.27,0.855,8.14,-68.7,-2.2,-7.4,11208,101.1,5.97,12.9,,
25.9097826666667,-80.1373165,12:05:24.00,8/28/2022,9,0.351,147.66,-7.21052478023655,1.32,43.7,39.32,1.12,-2.76,36.9,.01,.18,.18,84,21,464.3,15.9,-1.3,D,1456.8,19,334.136,0,0.08,128,350.09,-80.13789169,25.91274273,0,0,0,N,0.594453,90,90,11,128,128,98.95628,0,9999.99,.18,0.307,0,0,33.6,0,33.5999984741211,38.27,1555.82003,08/28/22,11:38:28,32.37,57.76,38.27,0.863,8.14,-68.9,0.6,-4.7,14417,101.5,5.99,12.9,,
25.909783,-80.1373165,12:05:25.00,8/28/2022,9,0.328,147.66,-7.21052583134983,1.32,42.7,38.31,1.4,-12.3,36.9,.01,.18,.19,84,21,464.3,15.9,-1.3,D,1456.8,19,334.099,0,0.08,128,350.08,-80.13789169,25.91274273,0,0,0,N,0.594453,90,90,11,128,128,98.95628,0,9999.99,.18,0.307,0,0,33.6,0,33.5999984741211,38.27,1555.82003,08/28/22,11:38:28,32.37,57.76,38.27,0.863,8.14,-68.9,0.6,-4.7,14417,101.5,5.99,12.9,,
25.9097828333333,-80.1373176666667,12:05:26.02,8/28/2022,9,0.187,147.66,-7.21052587549098,1.32,41.8,37.41,1.59,-12.7,36.9,.01,.18,.19,84,21,464.2,15.9,-1.3,D,1438.3,19,334.097,0,0.08,128,350.11,-80.13789169,25.91274273,0,0,0,N,0.594453,90,90,11,128,128,98.95628,0,9999.99,.18,0.307,0,0,33.6,0,33.5999984741211,38.45,1556.00371,08/28/22,11:38:30,32.36,58.00,38.45,0.867,8.14,-68.6,0.5,-3.3,12038,101.4,5.98,12.9,,
25.9097825,-80.1373171666667,12:05:27.03,8/28/2022,9,0.052,147.66,-7.21052516302399,1.32,44.5,40.12,1,-5.16,36.9,.01,.18,.18,84,21,464.2,15.9,-1.3,D,1438.3,19,334.143,0,0.08,128,350.1,-80.13789169,25.91274273,0,0,0,N,0.594453,90,90,11,128,128,98.95628,0,9999.99,.18,0.307,0,0,33.6,0,33.5999984741211,38.45,1556.00371,08/28/22,11:38:30,32.36,58.00,38.45,0.867,8.14,-68.6,0.5,-3.3,12038,101.4,5.98,12.9,,
25.9097815,-80.137317,12:05:28.03,8/28/2022,8,0.303,147.66,-7.21052541476702,1.32,43.5,39.12,0.77,0.26,36.9,.01,.18,.18,84,21,464.2,15.9,-1.3,D,1438.3,19,334.255,0,0.08,128,350.1,-80.13789169,25.91274273,0,0,0,N,0.594453,90,90,11,128,128,98.95628,0,9999.99,.18,0.307,0,0,33.6,0,33.5999984741211,38.38,1555.93211,08/28/22,11:38:32,32.36,57.91,38.38,0.887,8.14,-68.7,-1.8,-3.0,13894,101.5,5.99,12.9,,
25.9097821666667,-80.1373166666666,12:05:29.03,8/28/2022,8,0.176,147.66,-7.2105253809716,1.32,41.7,37.31,0.72,-3.1,36.8,.01,.18,.18,84,21,464.2,15.9,-1.3,D,1438.3,19,334.188,0,0.08,128,350.09,-80.13789169,25.91274273,0,0,0,N,0.594453,90,90,11,128,128,98.95628,0,9999.99,.18,0.307,0,0,33.6,0,33.5999984741211,38.38,1555.93211,08/28/22,11:38:32,32.36,57.91,38.38,0.887,8.14,-68.7,-1.8,-3.0,13894,101.5,5.99,12.9,,
